031a32c849684c32a5761acfaca17011,2022-09-03T13:48:51.223049600Z,http://example.com/?url=123,user-027,FI,Safari,Mac,302,0.7690
a5de84cb619e439dae9643d322f85652,2022-09-03T13:49:17.143049600Z,http://example.com/?url=127,user-081,VN,Firefox,IOS,505,0.1962
457e34f918e14bb48e5598759728852a,2022-09-03T13:49:43.063049600Z,http://example.com/?url=191,user-062,SY,Edge,windows,416,0.4253
04852da181a244338244ea83f1cb8c9f,2022-09-03T13:50:08.983049600Z,http://example.com/?url=025,user-013,DK,IE,Android,418,0.8925
1798c0ba31bc495c8f5d9f87368ae89f,2022-09-03T13:50:34.903049600Z,http://example.com/?url=157,user-038,RE,Safari,Android,410,0.0943
adc462d32f6b432a92090436780f7365,2022-09-03T13:51:00.823049600Z,http://example.com/?url=017,user-081,CW,Chrome,IOS,410,0.9796
59a972abf36a458ab07a8a7ef6b56999,2022-09-03T13:51:26.743049600Z,http://example.com/?url=031,user-079,PN,Firefox,windows,505,0.3283
020f97c33aab4b89bc3510b2a92e2d96,2022-09-03T13:51:52.663049600Z,http://example.com/?url=112,user-049,GB,Chrome,Mac,305,0.2745
4533b07386ca48aab78e809bf4e6db00,2022-09-03T13:52:18.583049600Z,http://example.com/?url=119,user-037,NR,IE,Mac,403,0.3421
6df7b48daaf64b3e872e74c4570d8def,2022-09-03T13:52:44.503049600Z,http://example.com/?url=144,user-088,GF,Chrome,windows,101,0.3002
bf29800e8bc54efab7881011c6309d6b,2022-09-03T13:53:10.423049600Z,http://example.com/?url=079,user-009,AR,Safari,windows,422,0.9899
fd9c3911fd6e4e11b01bc3e49437eae2,2022-09-03T13:53:36.343049600Z,http://example.com/?url=034,user-061,LU,Safari,windows,406,0.3715
9f0f1398e2314a9b9f3e1e714256ee23,2022-09-03T13:54:02.263049600Z,http://example.com/?url=044,user-023,TC,Safari,Android,203,0.9199
67eb0d86a8734808987d4de90b7cebac,2022-09-03T13:54:28.183049600Z,http://example.com/?url=126,user-035,EE,Firefox,IOS,502,0.9384
caec64a5a5e542ce8dc313efb24a8c8b,2022-09-03T13:54:54.103049600Z,http://example.com/?url=114,user-031,MH,Edge,Mac,402,0.5132
4397b46a6ec449c48879364248912cec,2022-09-03T13:55:20.023049600Z,http://example.com/?url=141,user-049,LI,Edge,Android,414,0.4457
49178616b4a34f3d9a1abf2419569538,2022-09-03T13:55:45.943049600Z,http://example.com/?url=036,user-014,AF,Edge,Android,226,0.0354
5891b37907b94a6a9034d8b9114b8ad6,2022-09-03T13:56:11.863049600Z,http://example.com/?url=076,user-054,ST,Chrome,IOS,206,0.4216
2500ce4f169c472e99a4c7114952d2ae,2022-09-03T13:56:37.783049600Z,http://example.com/?url=018,user-061,NP,Opera,Android,411,0.5541
19bec4693e204b91ad2afda5cdf990db,2022-09-03T13:57:03.703049600Z,http://example.com/?url=123,user-069,ID,Opera,Linux,200,0.5353
88eb72ad3b7e464fa40019dae56eadcb,2022-09-03T13:57:29.623049600Z,http://example.com/?url=078,user-021,AM,Chrome,Linux,304,0.1717
4fc9b833a41b46a4b3780a1d07b250eb,2022-09-03T13:57:55.543049600Z,http://example.com/?url=072,user-010,GE,Edge,Android,204,0.1606
29305a4e213b49c098986e9139f1b012,2022-09-03T13:58:21.463049600Z,http://example.com/?url=133,user-012,GD,Opera,Linux,208,0.0332
5088450f2f7b40428fbe795267699ede,2022-09-03T13:58:47.383049600Z,http://example.com/?url=123,user-017,KI,Chrome,Linux,409,0.2565
0467de7c9d2144afa2dc493d3ee11e73,2022-09-03T13:59:13.303049600Z,http://example.com/?url=169,user-041,TV,IE,windows,207,0.5519
af29c801c9184f21b6e25947cdf6df0f,2022-09-03T13:59:39.223049600Z,http://example.com/?url=080,user-080,CY,Chrome,Android,424,0.1625
db8df96f93d845c4aac79710ecdd0ae1,2022-09-03T14:00:05.143049600Z,http://example.com/?url=066,user-063,BE,Chrome,Android,423,0.2991
8f6d003cc92c48bdac5e8dcc2a498bc7,2022-09-03T14:00:31.063049600Z,http://example.com/?url=065,user-081,NI,Safari,Mac,303,0.5829
820cef74ab0d4633871656dfbd38bba1,2022-09-03T14:00:56.983049600Z,http://example.com/?url=036,user-045,IO,Edge,windows,504,0.1973
dd0269a2622c4caab575f40ffecad21a,2022-09-03T14:01:22.903049600Z,http://example.com/?url=141,user-025,BI,IE,Mac,501,0.3216
af677a299feb4c84adb76e377a441fe1,2022-09-03T14:01:48.823049600Z,http://example.com/?url=113,user-010,MN,Edge,windows,414,0.5163
90d445df5c98425aa5c5f4352b2f38a5,2022-09-03T14:02:14.743049600Z,http://example.com/?url=025,user-094,HN,Edge,Android,510,0.5707
2888c3b182404620ae94e46f1fd76931,2022-09-03T14:02:40.663049600Z,http://example.com/?url=198,user-067,MK,Edge,Android,506,0.3377
222d78794d9749e0bd8fe10dd7fa69a0,2022-09-03T14:03:06.583049600Z,http://example.com/?url=057,user-003,SM,Chrome,Android,226,0.1401
db4e69f34cee43ed895f87bffa59becb,2022-09-03T14:03:32.503049600Z,http://example.com/?url=072,user-064,TM,IE,Mac,429,0.9445
50ed1b698b174458b882a5429db343bf,2022-09-03T14:03:58.423049600Z,http://example.com/?url=177,user-053,TT,Opera,Android,414,0.9614
e74f03f736fb4abfbc8026c9aa5e33d4,2022-09-03T14:04:24.343049600Z,http://example.com/?url=185,user-025,CK,IE,Android,402,0.6523
0fd6bc991fc84717a71a7db78245f9cd,2022-09-03T14:04:50.263049600Z,http://example.com/?url=089,user-040,FK,Chrome,Android,505,0.9943
